segment,anomaly,train,channel,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len
1285,0.0,1.0,CADC0873,5,210,43,-3.106115046511628e-06,3.5040908554151187e-10,1.871921701197761e-05,-1.2969285716965775,-0.1077101381816604,1,1,1,5,15,7.662370503472856e-12,1.435764153170838e-12,1050,215,1.6686146930548189e-12,8.149048500965393e-12
1287,0.0,1.0,CADC0873,5,215,44,-5.272879977272727e-06,3.1216899444522365e-10,1.766830479828848e-05,-0.9435878148284712,-0.7425471521351648,1,1,1,10,16,2.677622488912876e-12,8.089266910337264e-13,1075,220,1.4519488113731334e-12,7.094749873755085e-12
1289,0.0,1.0,CADC0873,5,215,44,5.600304250000001e-06,7.734991275714955e-10,2.781185228587797e-05,-1.4203019323925783,-0.0285471768367774,1,1,1,6,16,1.6370880319459658e-11,1.8964766092375226e-12,1075,220,3.5976703607976528e-12,1.7579525626624895e-11
1290,0.0,1.0,CADC0873,5,230,47,-2.601300638297872e-06,7.526838090309124e-10,2.74350835433558e-05,-1.4943381054395897,0.0677713352811727,1,1,1,4,14,1.4232175022800944e-11,1.6471163684632073e-12,1150,235,3.2725383001344014e-12,1.6014549128317285e-11
1294,0.0,1.0,CADC0873,5,216,44,-6.532354113636364e-06,4.0458853912428705e-10,2.0114386372054384e-05,-1.493831266242449,0.0306477188874255,1,1,1,3,12,8.787324516625574e-12,1.0172029956034069e-12,1086,220,1.8730950885383663e-12,9.195194071006526e-12
1296,0.0,1.0,CADC0873,5,235,48,1.4438579479166668e-06,5.902558836876876e-10,2.429518231435376e-05,-0.9583493964245262,-0.5068625914792061,1,1,1,8,15,7.0297515399858156e-12,1.1131367782463794e-12,1175,240,2.5117271646284583e-12,1.2296997576826828e-11
1298,0.0,1.0,CADC0873,5,255,52,2.078967461538462e-06,8.995030625363404e-10,2.999171656535085e-05,-1.4928797434776315,0.0792746502347664,1,1,1,5,17,1.3647947497442772e-11,1.0363089007316792e-12,1275,260,3.5274629903385907e-12,1.729813581800655e-11
1299,0.0,1.0,CADC0873,5,205,42,-8.361353452380952e-06,2.3058337070816482e-10,1.5184971870509502e-05,-1.0754887011605776,-0.3210048026800445,1,1,1,6,13,4.502470951827097e-12,8.706446676562489e-13,1025,210,1.124796930283731e-12,5.490080254956306e-12
1301,0.0,1.0,CADC0873,5,235,48,-7.301356875e-07,6.74908765304839e-10,2.5979006241672123e-05,-1.4568152658792135,0.0153077749151091,1,1,1,2,17,1.1858818326239749e-11,8.973187986413255e-13,1175,240,2.8719521927865494e-12,1.4060599277184148e-11
1302,0.0,1.0,CADC0873,5,211,43,-4.498416720930232e-06,3.538739684484269e-10,1.8811538173377183e-05,-1.4822913025202975,0.0266617039330487,1,1,1,3,15,7.984403452185807e-12,7.552508276970999e-13,1061,215,1.6771278125517865e-12,8.229627173219231e-12
1303,0.0,1.0,CADC0873,5,240,49,-4.081374836734694e-06,2.67303439517569e-10,1.6349417100238438e-05,-1.396809161661383,0.0310120507980414,1,1,1,7,14,4.743423318883952e-12,9.64662329970393e-13,1200,245,1.1137643313232044e-12,5.455172235052429e-12
1305,0.0,1.0,CADC0873,5,223,45,-2.1440150222222223e-06,1.3627890780433636e-10,1.1673855738543989e-05,-1.4950305092333944,-0.0312144876614172,1,1,1,8,16,2.924136029674835e-12,6.704059790046295e-13,1133,225,6.111161784947819e-13,3.028420173429697e-12
1306,0.0,1.0,CADC0873,5,235,48,-3.284475520833334e-06,1.4828923644349988e-10,1.2177406802907583e-05,-1.5093880693369452,0.0479290288388139,1,1,1,9,17,2.8038840402363505e-12,7.371401534771699e-13,1175,240,6.310180274191484e-13,3.089359092572914e-12
1312,0.0,1.0,CADC0873,5,210,43,-5.8163948139534885e-06,5.066546516148737e-10,2.250899046192152e-05,-1.1459500450982558,-0.2749628655428209,1,1,1,8,15,9.779660604520474e-12,2.0521418969998297e-12,1050,215,2.412641198166066e-12,1.1782666316624971e-11
1314,0.0,1.0,CADC0873,5,262,53,1.9441815094339634e-07,4.0202269491196015e-10,2.0050503607439892e-05,-1.47909132762199,0.0256429191588961,1,1,1,8,18,5.974763292398906e-12,9.570246269361329e-13,1322,265,1.5344377668395428e-12,7.5853338662634e-12
1317,0.0,1.0,CADC0873,5,230,47,2.244863421276596e-06,7.3485295109941e-10,2.7108171297588668e-05,-1.3121990573867035,-0.0737769085900347,1,1,1,4,13,1.3192859966786928e-11,1.2435747284391197e-12,1150,235,3.1950128308670004e-12,1.5635169172327875e-11
1318,0.0,1.0,CADC0873,5,260,53,2.027419000000001e-06,1.0000968196964683e-09,3.1624307418447416e-05,-1.438052679735465,0.0613404112018942,1,1,1,3,18,1.4582193367808627e-11,1.8933835204997002e-12,1300,265,3.846526229601802e-12,1.8869751315027704e-11
1319,0.0,1.0,CADC0873,5,205,42,-1.2233785714285712e-05,1.191310568850748e-10,1.091471744412446e-05,-1.2561395064532463,-0.1765028418372198,1,1,1,7,14,2.768374023396778e-12,6.008922674877998e-13,1025,210,5.811271067564624e-13,2.836453735358924e-12
1320,0.0,1.0,CADC0873,5,255,52,5.4751122307692304e-06,7.466731604172706e-10,2.732532086576973e-05,-1.332230447009936,-0.0783885719241145,1,1,1,4,20,1.083552751825482e-11,8.09117141729918e-13,1275,260,2.928130040852042e-12,1.4359099238793669e-11
1321,1.0,1.0,CADC0873,5,305,62,4.942975096774194e-06,7.15679299424726e-10,2.675218307773641e-05,-0.9276668417505104,-0.4205670883144931,2,1,1,3,3,9.411911093560231e-11,2.525034523114062e-10,1525,310,2.3464895063105776e-12,1.154321450685042e-11
1323,0.0,1.0,CADC0873,5,270,55,5.101505854545456e-06,8.366069730338714e-10,2.892415898576606e-05,-1.2801637535862225,-0.1192796517553914,1,1,1,5,18,1.0191320409377358e-11,9.015918321150412e-13,1350,275,3.0985443445698944e-12,1.5211035873343118e-11
1325,0.0,1.0,CADC0873,5,245,50,-1.513664696e-05,2.0261513878716838e-10,1.4234294460463026e-05,-1.4862042701146758,0.06072957611066,1,1,1,10,18,3.6223267592145268e-12,1.0061261666731594e-12,1225,250,8.270005664782382e-13,4.052302775743368e-12
1326,0.0,1.0,CADC0873,5,340,69,1.5588072463768111e-06,5.623616525806258e-10,2.371416565221357e-05,-1.473213066070477,-0.1064132143974898,1,1,1,10,26,5.157478200332526e-12,8.066313176054785e-13,1700,345,1.6540048605312524e-12,8.150168877980083e-12
1327,0.0,1.0,CADC0873,5,190,39,-1.7967155307692307e-05,2.513489388200977e-10,1.5853988104577905e-05,-1.0216840418489552,-0.5793225922746668,1,1,0,7,12,3.87941348982967e-12,1.4700666797235894e-12,950,195,1.322889151684725e-12,6.444844585130711e-12
1328,0.0,1.0,CADC0873,5,206,42,3.6755314285714286e-06,3.96807259688298e-10,1.992002157850985e-05,-1.407025999748022,-0.0147030578266409,1,1,1,6,15,9.433651244150269e-12,1.5435041700887492e-12,1036,210,1.92624883343834e-12,9.447791897340427e-12
1332,0.0,1.0,CADC0873,5,185,38,4.425111105263156e-06,5.282382894928644e-10,2.2983435110811103e-05,-1.1702154228802002,-0.2864516888822141,1,1,1,2,11,1.1937491479159709e-11,1.197648867422286e-12,925,190,2.8553421053668357e-12,1.3901007618233276e-11
1335,0.0,1.0,CADC0873,5,115,24,4.199355833333333e-06,4.321223698859825e-10,2.078755324433308e-05,-1.2352276923791212,-0.1713660003278729,1,1,1,1,6,2.9980838282941777e-11,3.220924683132233e-12,575,120,3.757585825095501e-12,1.8005098745249276e-11
1340,0.0,1.0,CADC0873,5,110,23,1.2045230434782597e-06,7.899009873722905e-10,2.8105177234315575e-05,-1.462984818707155,0.0097917599345506,1,1,2,1,4,6.192933683915207e-11,6.87452883224354e-12,550,115,7.1809180670208225e-12,3.434352119009959e-11
1343,0.0,1.0,CADC0873,5,105,22,5.395122727272723e-07,6.063225592021449e-10,2.4623617914558064e-05,-1.492239055172966,-0.0011628746086255,1,1,2,2,4,5.259390853250476e-11,6.860087066225004e-12,525,110,5.774500563829951e-12,2.756011632737022e-11
1344,0.0,1.0,CADC0873,5,100,21,4.060672857142856e-06,4.513740182080013e-10,2.1245564671432043e-05,-1.3276018604981648,-0.1466655876210588,1,1,2,1,5,4.1382540149455e-11,5.066625432023825e-12,500,105,4.513740182080013e-12,2.1494000867047678e-11
1347,0.0,1.0,CADC0873,5,105,22,4.139884999999999e-06,5.20290413686034e-10,2.2809875354460708e-05,-1.5081828035234746,0.0108401445994452,1,1,1,1,3,4.4292234318109294e-11,4.2286158197450026e-12,525,110,4.955146797009848e-12,2.364956425845609e-11
1348,0.0,1.0,CADC0873,5,100,21,9.816633333333334e-07,4.94255809160022e-10,2.223186472520967e-05,-1.4448628600200766,-0.0468475990146576,1,1,2,1,5,4.6858524447160005e-11,4.495577722118006e-12,500,105,4.942558091600221e-12,2.3535990912382008e-11
1349,0.0,1.0,CADC0873,5,110,23,2.2204647826086966e-06,7.939695812314683e-10,2.8177465841190693e-05,-1.49822091475149,0.0440154498247361,1,1,2,1,6,6.205411625038348e-11,5.879760388967346e-12,550,115,7.217905283922441e-12,3.4520416575281235e-11
1354,0.0,1.0,CADC0873,5,91,19,-1.7333336842105264e-06,3.2172046783788644e-10,1.793656789460811e-05,-1.388080490791135,-0.2071209280247077,1,1,2,1,3,3.760354014844445e-11,3.318608583118343e-12,461,95,3.5353897564602905e-12,1.6932656201994024e-11
1355,0.0,1.0,CADC0873,5,100,21,5.470256666666667e-06,5.39056399894622e-10,2.3217588158433295e-05,-1.5056533898849118,-0.1155086512222273,1,1,2,1,4,5.1556346985145005e-11,4.175102389206094e-12,500,105,5.3905639989462215e-12,2.5669352375934387e-11
1356,0.0,1.0,CADC0873,5,105,22,1.0673751818181811e-06,5.348326215352766e-10,2.312644852836848e-05,-1.5542387994928757,-0.0277644966539589,1,1,2,1,4,4.6098651218782206e-11,4.649486982513798e-12,525,110,5.093644014621682e-12,2.431057370614893e-11
1357,1.0,1.0,CADC0873,5,95,12,-6.186182333333333e-06,3.4089968768501656e-10,1.846346900463227e-05,-1.254778529775978,0.4470030046905356,1,1,1,1,1,1.856624501033865e-10,3.1322433998470634e-10,2275,60,3.5884177651054373e-12,2.8408307307084712e-11
1358,0.0,1.0,CADC0873,5,95,20,-5.9150835e-06,1.5453967491719275e-10,1.2431398751435524e-05,-1.413850893641094,-0.1762878917831558,1,1,2,1,3,1.6015730748139612e-11,2.422021591987656e-12,475,100,1.6267334201809762e-12,7.726983745859637e-12
1362,0.0,1.0,CADC0873,5,100,21,2.5562380952380893e-08,1.7869489040574194e-10,1.336768081627258e-05,-1.4463829647964697,-0.1237431471756142,1,1,2,1,6,1.7365022353770003e-11,2.371460162753461e-12,500,105,1.7869489040574194e-12,8.509280495511519e-12
1363,0.0,1.0,CADC0873,5,105,22,-3.1818586363636366e-06,1.7626144082477543e-10,1.3276348926748477e-05,-1.5204124237008527,-0.0565487847338987,1,1,2,1,5,1.5768479934259865e-11,3.264862883680001e-12,525,110,1.6786803888073853e-12,8.011883673853428e-12
1365,0.0,1.0,CADC0873,5,80,17,-1.230171e-05,4.103832247291766e-11,6.406116020875493e-06,-1.4887060505247445,-0.0834194349002303,1,1,0,2,6,6.4149085448734384e-12,2.802385919315557e-12,400,85,5.129790309114707e-13,2.4140189689951563e-12
1366,0.0,1.0,CADC0873,5,115,24,4.22875e-06,6.92415180140475e-10,2.6313783083024664e-05,-1.2690510248195046,-0.135893966630465,1,1,1,1,4,4.808358472814556e-11,3.27549209245124e-12,575,120,6.021001566438913e-12,2.8850632505853126e-11
1368,0.0,1.0,CADC0873,5,105,22,-1.0804981818181804e-06,5.527309280460601e-10,2.351023028483686e-05,-1.1578003243792243,-0.2822907163563994,1,1,1,1,6,3.9686938075548296e-11,4.2904245903750016e-12,525,110,5.264104076629145e-12,2.5124133093002735e-11
1369,0.0,1.0,CADC0873,5,105,22,4.722181818181805e-07,8.05595549851133e-10,2.8383015164903342e-05,-1.48322510998295,-0.0092300404465485,1,1,2,1,4,6.900561927116736e-11,5.283866970240005e-12,525,110,7.67233857001079e-12,3.6617979538687856e-11
1370,0.0,1.0,CADC0873,5,100,21,1.3879923809523814e-06,5.192433242216088e-10,2.278691124794251e-05,-1.4416133310056605,-0.0782083837118278,1,1,2,1,3,4.8236257401035e-11,4.235664489909141e-12,500,105,5.192433242216088e-12,2.472587258198137e-11
1371,0.0,1.0,CADC0873,5,100,21,9.896861904761908e-07,4.744142488746997e-10,2.178105251990132e-05,-1.461468749590926,-0.0634932173722668,1,1,2,1,4,4.4055051065835e-11,4.7906748708903016e-12,500,105,4.744142488746997e-12,2.2591154708319037e-11
1372,0.0,1.0,CADC0873,5,100,21,3.3979e-06,3.9039821521134286e-10,1.9758497291326156e-05,-1.2216993015411397,-0.2371544929916608,1,1,2,1,5,3.439569307752001e-11,3.440831066518005e-12,500,105,3.903982152113429e-12,1.859039120054014e-11
1376,0.0,1.0,CADC0873,5,100,21,-3.610041428571428e-06,3.7898365510844086e-10,1.9467502539063425e-05,-1.4985253385183324,-0.0088372299157757,1,1,2,1,4,3.564607113820999e-11,3.948037761436564e-12,500,105,3.789836551084409e-12,1.804684071944957e-11
1377,0.0,1.0,CADC0873,5,100,21,2.613789047619047e-06,5.822325994909133e-10,2.4129496461611325e-05,-1.490158551893665,-0.0256021474438933,1,1,2,1,2,5.461014253881e-11,4.439197664721885e-12,500,105,5.822325994909134e-12,2.7725361880519682e-11
1378,0.0,1.0,CADC0873,5,110,23,2.23805e-06,8.466764241620607e-10,2.909770479199452e-05,-1.4893800356591709,0.0777311073731756,1,1,2,1,5,6.593183843758843e-11,5.858053968090249e-12,550,115,7.69705840147328e-12,3.681201844182873e-11
1379,0.0,1.0,CADC0873,5,110,23,-2.328075739130432e-07,1.8220950798062147e-10,1.3498500212268824e-05,-1.5245484770140818,0.0160690264032353,1,1,2,1,7,1.4863143328770708e-11,2.1408716359269085e-12,550,115,1.6564500725511042e-12,7.922152520896586e-12
1380,0.0,1.0,CADC0873,5,95,20,-3.8888650000000005e-07,1.287333529076127e-10,1.134607213566055e-05,-1.310109646058484,-0.23405648151981,1,1,2,1,6,1.2642894893214403e-11,1.783651340802469e-12,475,100,1.355087925343292e-12,6.436667645380637e-12
1382,0.0,1.0,CADC0873,5,105,22,-1.0016336363636364e-06,2.1502398103341403e-10,1.4663696022265808e-05,-1.5307090750263543,-0.0123990845287442,1,1,2,1,6,1.8826849215650795e-11,2.2062174623000004e-12,525,110,2.047847438413467e-12,9.773817319700638e-12
1385,0.0,1.0,CADC0873,5,100,21,8.606990476190484e-07,3.633544607970848e-10,1.906185879700836e-05,-1.3912609540839012,-0.1143301724518442,1,1,2,1,1,3.3413739979115e-11,2.7596028142094173e-12,500,105,3.633544607970849e-12,1.7302593371289755e-11
1386,0.0,1.0,CADC0873,5,110,23,3.989408695652177e-07,5.155557435209121e-10,2.2705852627041165e-05,-1.5008661417622498,0.004927022025072,1,1,2,1,5,4.023382654351405e-11,3.672382355756917e-12,550,115,4.686870395644657e-12,2.2415467109604878e-11
1388,0.0,1.0,CADC0873,5,100,21,-5.867353333333333e-06,4.62962108218508e-10,2.151655428312136e-05,-1.4846648468662589,-0.0171233043573154,1,1,2,1,4,4.394560644589e-11,4.830942912518007e-12,500,105,4.62962108218508e-12,2.204581467707181e-11
1390,0.0,1.0,CADC0873,5,105,22,-4.77511181818181e-07,6.519084772790238e-10,2.5532498453520445e-05,-1.528100601822326,0.0350289778543964,1,1,2,1,3,5.576248066420996e-11,5.4413350781178056e-12,525,110,6.208652164562133e-12,2.963220351268291e-11
1392,0.0,1.0,CADC0873,5,95,20,-4.430167e-06,1.7075372737500103e-10,1.3067276968634324e-05,-1.52684781247955,-0.0291544796614286,1,1,2,1,5,1.8272646580686423e-11,3.2713088016098775e-12,475,100,1.7974076565789584e-12,8.537686368750051e-12
1395,0.0,1.0,CADC0873,5,105,22,2.823719727272727e-06,9.139267000473433e-10,3.0231220617886792e-05,-1.502299893222158,0.0609626435303645,1,1,2,1,5,7.829890635075301e-11,7.470234236094802e-12,525,110,8.7040638099747e-12,4.1542122729424695e-11
1396,0.0,1.0,CADC0873,5,90,19,-2.9359968421052634e-06,4.945100881035583e-10,2.2237582784636427e-05,-1.4530741854776614,-0.0840470845339349,1,1,2,1,2,5.6743708611877775e-11,3.887210983471281e-12,450,95,5.4945565344839815e-12,2.6026846742292548e-11
1397,0.0,1.0,CADC0873,5,105,22,3.4949545454545443e-06,9.686302264031792e-10,3.11228248461347e-05,-1.496555724175186,0.025939730602356,1,1,2,1,3,8.28211420483932e-11,6.282431163315001e-12,525,110,9.225049775268371e-12,4.4028646654689967e-11
1398,0.0,1.0,CADC0873,5,95,20,-7.160039999999995e-07,5.199356300603138e-10,2.2802097054006104e-05,-0.9663303344700664,-0.5797233860203521,1,1,0,1,3,3.144514726375069e-11,3.611852654061728e-12,475,100,5.4730066322138296e-12,2.599678150301569e-11
1400,0.0,1.0,CADC0873,5,115,24,4.683056666666666e-06,5.137362836538721e-10,2.2665751336628405e-05,-1.2805935650321592,-0.1223447446528755,1,1,1,1,8,3.654796339520189e-11,5.416656437890081e-12,575,120,4.467272031772802e-12,2.140567848557801e-11
1404,0.0,1.0,CADC0873,5,100,21,-2.9044666666666665e-06,4.3222658891357465e-10,2.079005985834516e-05,-1.5143413904943743,-0.0099033051565798,1,1,2,1,4,4.1028989674435e-11,5.4717634796786685e-12,500,105,4.322265889135747e-12,2.0582218519694032e-11
1406,0.0,1.0,CADC0873,5,95,20,-7.460535500000001e-07,2.1097258193679143e-10,1.452489524701612e-05,-1.088291104045646,-0.3523941289317209,1,1,2,2,3,1.9644905837751403e-11,5.038424949490336e-12,475,100,2.2207640203872784e-12,1.0548629096839573e-11
1407,0.0,1.0,CADC0873,5,90,19,4.047184210526317e-07,1.1843694758219224e-10,1.0882874049725665e-05,-1.1532555784456728,-0.3268808283268691,1,1,2,1,5,1.3557133787265431e-11,1.6860736198692042e-12,450,95,1.3159660842465804e-12,6.233523556957486e-12
1409,0.0,1.0,CADC0873,5,65,14,-2.319312357142857e-06,5.661981980884795e-11,7.5246142631265794e-06,-0.6819025547842754,-0.6276947161190551,1,1,2,1,3,1.1026449120206828e-11,4.828245458695475e-12,325,70,8.71074150905353e-13,4.04427284348914e-12
1410,0.0,1.0,CADC0873,5,75,16,8.91168125e-07,2.1191761638059022e-10,1.4557390438556982e-05,-1.5018728512985473,-0.0687158211009002,1,1,2,1,3,3.5684221118813335e-11,7.745180482424492e-12,375,80,2.82556821840787e-12,1.3244851023786889e-11
1413,0.0,1.0,CADC0873,5,75,16,-1.0561675e-06,3.653878537771688e-10,1.9115121076707016e-05,-1.542776751127891,-0.0205194307434107,1,1,2,1,4,6.042205494312889e-11,1.0070888122953058e-11,375,80,4.87183805036225e-12,2.2836740861073046e-11
1414,0.0,1.0,CADC0873,5,70,15,-6.625204000000003e-07,3.670045821203809e-10,1.9157363652663195e-05,-1.479700465276902,-0.1001432775544621,1,1,2,1,0,6.892897482089167e-11,9.328755026069631e-12,350,75,5.242922601719727e-12,2.4466972141358724e-11
1415,0.0,1.0,CADC0873,5,75,16,-3.348e-07,4.5372386863841246e-10,2.130079502362324e-05,-1.5346215945496693,-0.0080746661021721,1,1,2,1,0,7.370879508087556e-11,1.0019145011540816e-11,375,80,6.0496515818455e-12,2.835774178990078e-11
1416,0.0,1.0,CADC0873,5,70,15,1.5009093333333322e-06,4.92043392786513e-10,2.218205114020146e-05,-1.4427988661992852,-0.1336104046211664,1,1,2,1,0,9.29207448582245e-11,9.288663432059172e-12,350,75,7.029191325521614e-12,3.28028928524342e-11
1417,0.0,1.0,CADC0873,5,80,17,-8.524358823529413e-07,6.795790924230713e-10,2.606873783716947e-05,-1.5336546486684068,0.0440967095059286,1,1,2,1,0,9.815920479306252e-11,1.469539463527555e-11,400,85,8.49473865528839e-12,3.99752407307689e-11
1418,0.0,1.0,CADC0873,5,75,16,6.174087500000007e-08,6.893447647987765e-10,2.6255375921871247e-05,-1.5049407362334108,-0.0372614639224007,1,1,2,1,0,1.1276773021135413e-10,1.3546470884148489e-11,375,80,9.191263530650354e-12,4.308404779992353e-11
1421,0.0,1.0,CADC0873,5,80,17,1.73747e-06,8.35792753199859e-10,2.8910080477229023e-05,-1.4862670032608556,-0.041469901008261,1,1,2,1,0,1.195877127275875e-10,1.3167392575275556e-11,400,85,1.0447409414998238e-11,4.9164279599991706e-11
1424,0.0,1.0,CADC0873,5,90,19,2.8902363157894745e-06,4.874829063610547e-10,2.2079015067730148e-05,-1.2638369276542478,-0.1243453197791672,1,1,2,1,5,5.844681656506667e-11,7.785872907232525e-12,450,95,5.4164767373450536e-12,2.5656995071634467e-11
1425,0.0,1.0,CADC0873,5,80,17,1.3336441176470591e-06,4.28446601637836e-10,2.0698951703838435e-05,-0.979954621403103,-0.4333059765407541,1,1,2,1,3,4.9306641679710926e-11,6.457551449838224e-12,400,85,5.3555825204729495e-12,2.5202741272813885e-11
1426,0.0,1.0,CADC0873,5,80,17,2.2745582352941182e-06,6.071326223661323e-10,2.4640061330405253e-05,-1.4366843321453746,-0.0839857381827579,1,1,2,1,3,8.7362986885525e-11,9.517075116919998e-12,400,85,7.589157779576654e-12,3.571368366859602e-11
1428,0.0,1.0,CADC0873,5,75,16,3.170889375e-06,5.923359289001934e-10,2.4337952438530924e-05,-1.460013942432673,-0.0957292768697699,1,1,2,1,2,9.578354903655556e-11,1.3056443337942855e-11,375,80,7.897812385335912e-12,3.7020995556262087e-11
1429,0.0,1.0,CADC0873,5,75,16,1.3498118750000002e-06,5.68765822104565e-10,2.384881175456264e-05,-1.4688106655224584,-0.0595516519000356,1,1,2,1,2,9.259098807665332e-11,1.1926414573767347e-11,375,80,7.583544294727535e-12,3.554786388153532e-11
1432,0.0,1.0,CADC0873,5,75,16,-1.442351875e-06,3.6400025845035266e-10,1.9078790801577355e-05,-0.9781914827851708,-0.415948266668685,1,1,2,1,3,4.8345708765902223e-11,8.602293832926523e-12,375,80,4.853336779338036e-12,2.2750016153147044e-11
1433,0.0,1.0,CADC0873,5,70,15,-2.106745666666667e-06,2.8433464993014286e-10,1.6862225533130046e-05,-0.9641619465496988,-0.433720713090799,1,1,2,1,1,4.6409491214315816e-11,7.358409451367753e-12,350,75,4.061923570430613e-12,1.8955643328676197e-11
