segment,anomaly,train,channel,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len
1260,0,1,CADC0873,5,200,41,1.4689245756097563e-06,1.6621781546964173e-10,1.2892548835263015e-05,-1.4982220040861374,0.09897616938701177,1,1,1,5,11,4.2382318560382885e-12,4.927419438716874e-13,1000,205,8.310890773482087e-13,4.0540930602351644e-12
1261,0,1,CADC0873,5,202,41,-3.913729880487805e-06,4.019176790667997e-10,2.0047884653169763e-05,-1.0030676441102269,-0.4514442250290481,1,1,1,3,13,7.62213225504181e-12,7.26787076360385e-13,1038,205,1.9896914805287115e-12,9.802870221141456e-12
1262,0,0,CADC0873,5,249,51,3.5474158823529395e-07,3.407589089321508e-10,1.8459656251733152e-05,-1.4853823681315015,0.029768122841623328,1,1,1,6,17,5.5138350864488415e-12,8.857182307133757e-13,1259,255,1.3685096744263084e-12,6.6815472339637414e-12
1263,0,1,CADC0873,5,236,48,-3.7217681249999997e-07,2.3903397273223744e-10,1.5460723551381334e-05,-1.461437401336191,-0.011087720103629989,1,1,1,6,15,4.5017978284280614e-12,1.0391987624645839e-12,1186,240,1.012855816662023e-12,4.9798744319216135e-12
1264,0,1,CADC0873,5,195,40,-2.6569397275000003e-06,1.1002528813119002e-10,1.048929397677413e-05,-0.5688770038512643,-0.7922105156817004,1,1,1,10,15,1.987240487733368e-12,6.56440350832171e-13,975,200,5.642322468266155e-13,2.7506322032797506e-12
1265,0,1,CADC0873,5,235,48,1.4205576458333337e-06,4.79688856902246e-10,2.190180031189779e-05,-1.4199950532020085,-0.07052529513095022,1,1,1,2,14,8.540726344948639e-12,6.205203890419342e-13,1175,240,2.04122917830743e-12,9.993517852130127e-12
1266,1,1,CADC0873,5,430,63,-1.2289274873015874e-05,3.164940983246597e-10,1.7790281007467523e-05,-0.834704270477288,0.564550787074075,1,1,1,1,1,8.045180807676636e-12,9.378545714464552e-12,17150,315,7.360327868015342e-13,5.02371584642317e-12
1267,0,0,CADC0873,5,275,56,1.3493347499999998e-06,3.0631517029201934e-10,1.750186190929466e-05,-1.3932574269551317,-0.13689346289805912,1,1,1,9,18,4.115752455841349e-12,1.0437325394918617e-12,1375,280,1.113873346516434e-12,5.469913755214631e-12
1268,0,1,CADC0873,5,250,51,-8.087627133333332e-06,1.2210099073565337e-10,1.1049931707284592e-05,-1.431485437723679,0.02716523063784131,1,1,1,7,17,2.0150106541002255e-12,4.608274731039967e-13,1250,255,4.884039629426135e-13,2.3941370732481054e-12
1269,0,1,CADC0873,5,235,48,-4.19111820625e-06,1.4017537502188575e-10,1.183956819406374e-05,-1.2925655770328157,-0.08686316870155032,1,1,1,6,15,2.4712583382161146e-12,5.556528166064048e-13,1175,240,5.964909575399394e-13,2.920320312955953e-12
1270,0,1,CADC0873,5,240,49,4.122817755102041e-06,4.332366351477113e-10,2.081433724978317e-05,-1.5037046792225723,0.11471078110809192,1,1,1,9,15,7.683047229124305e-12,1.2916266048794018e-12,1200,245,1.805152646448797e-12,8.841563982606353e-12
1271,0,1,CADC0873,5,240,49,-2.1687474897959178e-06,3.1664901387743256e-10,1.779463441258158e-05,-1.4684488956824886,0.013894557655783504,1,1,1,9,15,5.531328517247708e-12,9.12491096625382e-13,1200,245,1.319370891155969e-12,6.462224773008828e-12
1272,0,1,CADC0873,5,245,50,-1.7456939200000003e-06,3.1867154349515596e-10,1.785137371451161e-05,-1.4576435358284214,-0.01604881689488964,1,1,1,7,15,5.371660856307532e-12,8.958147723523882e-13,1225,250,1.3007001775312488e-12,6.373430869903119e-12
1273,1,0,CADC0873,5,260,53,-3.0270327735849057e-06,2.291440727826031e-10,1.5137505500663017e-05,-1.344153936013882,0.15369541035337728,2,1,1,3,2,1.3555490238714136e-11,2.621510138025848e-11,1300,265,8.813233568561657e-13,4.3234730713698695e-12
1274,0,1,CADC0873,5,240,49,4.312911183673469e-06,2.884385970051217e-10,1.698348012055014e-05,-1.4899629164682575,0.051586721747228594,1,1,1,5,15,5.092407721991243e-12,7.638011560827104e-13,1200,245,1.2018274875213406e-12,5.886501979696362e-12
1275,0,1,CADC0873,5,220,45,-4.8631937355555555e-06,2.909663151808724e-10,1.705773476112442e-05,-1.2248062344612172,-0.24410228780175133,1,1,1,8,14,5.221130120217229e-12,1.061625495543832e-12,1100,225,1.3225741599130563e-12,6.4659181151304975e-12
1276,0,0,CADC0873,5,265,54,2.119889200000001e-06,8.200613329208437e-10,2.8636713025779402e-05,-1.4906524396867078,0.07549331136347605,1,1,1,3,16,1.1529674941828828e-11,9.304163905810328e-13,1325,270,3.0945710676258254e-12,1.5186320980015624e-11
1277,0,1,CADC0873,5,250,51,5.171530196078431e-07,2.750657932948136e-10,1.658510757561776e-05,-1.4572109314627648,-0.06954326809632819,1,1,1,10,18,4.57702475103424e-12,1.2013685468721627e-12,1250,255,1.1002631731792543e-12,5.393446927349286e-12
1278,0,0,CADC0873,5,225,46,-5.154302739130435e-06,1.3793855544109904e-10,1.174472457919295e-05,-1.500236271221044,0.06896024049446874,1,1,1,9,14,2.8352334422510615e-12,6.257252868944219e-13,1125,230,6.130602464048846e-13,2.9986642487195443e-12
1279,0,1,CADC0873,5,215,44,7.294468181818182e-07,1.6014150804393244e-10,1.2654703001016359e-05,-1.2786487400607096,-0.15627269902910187,1,1,1,10,14,3.3346404851612945e-12,1.1957926191633474e-12,1075,220,7.448442234601509e-13,3.639579728271192e-12
1280,0,1,CADC0873,5,225,46,2.569651521739128e-07,5.745941466043011e-10,2.3970693494438185e-05,-1.4412480388761355,0.0015786263019065166,1,1,1,6,13,1.1051867636104647e-11,2.0028387670352775e-12,1125,230,2.5537517626857827e-12,1.2491177100093503e-11
1281,0,0,CADC0873,5,235,48,-3.344794193750001e-07,4.2148407127205723e-10,2.053007723492674e-05,-1.4798523875543943,0.033853851074490716,1,1,1,7,16,7.671062609748531e-12,1.1272663528725014e-12,1175,240,1.7935492394555627e-12,8.780918151501192e-12
1282,0,0,CADC0873,5,235,48,-1.1474056737500002e-06,3.8840511581911065e-10,1.9707996240590026e-05,-1.4923800569272945,0.0015560614943342,1,1,1,6,17,7.210484828391264e-12,1.428874356351133e-12,1175,240,1.6527877268898326e-12,8.091773246231472e-12
1283,0,1,CADC0873,5,230,47,-3.0708006170212757e-06,2.2823792723024948e-10,1.5107545374092029e-05,-1.445297083536546,-0.03665885330934294,1,1,1,10,16,4.4550331873228784e-12,1.0699546337037866e-12,1150,235,9.92338814044563e-13,4.856126111281904e-12
1284,0,1,CADC0873,5,220,45,4.757372844444444e-06,3.3497057122181115e-10,1.8302201267110226e-05,-1.493489448335262,0.04359964853161593,1,1,1,10,15,7.07394787333142e-12,1.4781533583233272e-12,1100,225,1.522593505553687e-12,7.443790471595803e-12
1285,0,1,CADC0873,5,210,43,-3.106115046511628e-06,3.504090855415119e-10,1.871921701197761e-05,-1.2969285716965775,-0.1077101381816604,1,1,1,5,15,7.662370503472856e-12,1.435764153170838e-12,1050,215,1.6686146930548187e-12,8.149048500965393e-12
1286,0,0,CADC0873,5,240,49,3.594177755102041e-06,8.475837447621766e-10,2.911329154805716e-05,-1.4930562935385503,0.04679963550208374,1,1,1,5,16,1.4715064539178992e-11,1.8480114474311457e-12,1200,245,3.5315989365090693e-12,1.7297627444126055e-11
1287,0,1,CADC0873,5,215,44,-5.2728799772727265e-06,3.121689944452237e-10,1.766830479828848e-05,-0.9435878148284713,-0.7425471521351648,1,1,1,10,16,2.6776224889128757e-12,8.089266910337263e-13,1075,220,1.4519488113731334e-12,7.0947498737550845e-12
1288,0,0,CADC0873,5,225,46,4.102451304347827e-06,5.657557011936373e-10,2.378561963022274e-05,-0.8538840353615571,-0.6573683979317264,1,1,1,5,13,6.324513648907654e-12,9.046359397509825e-13,1125,230,2.5144697830828327e-12,1.2299036982470378e-11
1289,0,1,CADC0873,5,215,44,5.600304250000001e-06,7.734991275714955e-10,2.7811852285877966e-05,-1.4203019323925783,-0.02854717683677743,1,1,1,6,16,1.637088031945966e-11,1.8964766092375226e-12,1075,220,3.597670360797653e-12,1.7579525626624895e-11
1290,0,1,CADC0873,5,230,47,-2.6013006382978722e-06,7.526838090309124e-10,2.74350835433558e-05,-1.4943381054395897,0.06777133528117275,1,1,1,4,14,1.4232175022800945e-11,1.6471163684632073e-12,1150,235,3.2725383001344014e-12,1.6014549128317285e-11
1291,0,0,CADC0873,5,220,45,-2.261664311111111e-06,5.559838075632248e-10,2.3579308886462824e-05,-1.4810538670129927,0.013366459846911148,1,1,1,5,15,1.1547810355139783e-11,1.5635780488434528e-12,1100,225,2.5271991252873854e-12,1.2355195723627217e-11
1292,0,1,CADC0873,5,240,49,-3.886106510204082e-06,2.4436833200370463e-10,1.563228492587391e-05,-1.09922367725984,-0.26574353857537986,1,1,1,7,18,3.8928568090820136e-12,7.793616748555501e-13,1200,245,1.0182013833487693e-12,4.9871088164021355e-12
1293,0,0,CADC0873,5,230,47,4.906082340425534e-07,3.143367438295081e-10,1.7729544377380602e-05,-1.217727803131933,-0.1528491326278299,1,1,1,4,13,5.672314231558082e-12,8.538832143020001e-13,1150,235,1.3666814949109048e-12,6.688015826159747e-12
1294,0,1,CADC0873,5,216,44,-6.532354113636364e-06,4.045885391242871e-10,2.0114386372054384e-05,-1.493831266242449,0.030647718887425544,1,1,1,3,12,8.787324516625574e-12,1.0172029956034069e-12,1086,220,1.8730950885383663e-12,9.195194071006526e-12
1295,0,0,CADC0873,5,235,48,1.3940156250000002e-06,8.401097241634038e-10,2.898464635222248e-05,-1.4787865562155016,0.02277274420127109,1,1,1,5,16,1.5133482036186965e-11,1.6263351473752387e-12,1175,240,3.5749349964400162e-12,1.7502285920070913e-11
1296,0,1,CADC0873,5,235,48,1.4438579479166668e-06,5.902558836876877e-10,2.429518231435376e-05,-0.9583493964245262,-0.5068625914792061,1,1,1,8,15,7.029751539985816e-12,1.1131367782463794e-12,1175,240,2.5117271646284583e-12,1.2296997576826828e-11
1297,0,1,CADC0873,5,210,43,-2.976886348837209e-06,3.668427852403487e-10,1.9153140349309527e-05,-0.8542806130956548,-0.6621919005054218,1,1,1,8,14,4.607859926820918e-12,1.097699923395444e-12,1050,215,1.7468704059064224e-12,8.53122756372904e-12
1298,0,1,CADC0873,5,255,52,2.078967461538462e-06,8.995030625363405e-10,2.999171656535085e-05,-1.4928797434776317,0.07927465023476642,1,1,1,5,17,1.3647947497442772e-11,1.0363089007316792e-12,1275,260,3.5274629903385903e-12,1.729813581800655e-11
1299,0,1,CADC0873,5,205,42,-8.361353452380952e-06,2.3058337070816485e-10,1.5184971870509502e-05,-1.0754887011605776,-0.32100480268004455,1,1,1,6,13,4.502470951827097e-12,8.706446676562489e-13,1025,210,1.124796930283731e-12,5.490080254956306e-12
1300,0,1,CADC0873,5,235,48,2.7761461250000003e-06,6.222732414659374e-10,2.494540521751325e-05,-1.221377613537844,-0.17866458673479368,1,1,1,5,16,1.021015551188693e-11,1.2291816339709338e-12,1175,240,2.6479712402805846e-12,1.2964025863873695e-11
1301,0,1,CADC0873,5,235,48,-7.301356875e-07,6.749087653048391e-10,2.5979006241672123e-05,-1.4568152658792135,0.01530777491510917,1,1,1,2,17,1.185881832623975e-11,8.973187986413255e-13,1175,240,2.8719521927865494e-12,1.4060599277184148e-11
1302,0,1,CADC0873,5,211,43,-4.498416720930232e-06,3.5387396844842697e-10,1.8811538173377183e-05,-1.4822913025202977,0.026661703933048734,1,1,1,3,15,7.984403452185807e-12,7.552508276971e-13,1061,215,1.6771278125517865e-12,8.229627173219231e-12
1303,0,1,CADC0873,5,240,49,-4.081374836734694e-06,2.6730343951756905e-10,1.6349417100238438e-05,-1.396809161661383,0.031012050798041497,1,1,1,7,14,4.743423318883952e-12,9.64662329970393e-13,1200,245,1.1137643313232044e-12,5.455172235052429e-12
1304,0,0,CADC0873,5,233,47,5.669740425531917e-07,1.7823072507753473e-10,1.3350308051784225e-05,-1.4684482426628653,-0.015225917572078487,1,1,1,9,15,3.518008363079206e-12,7.78080037164444e-13,1185,235,7.649387342383465e-13,3.792143086756058e-12
1305,0,1,CADC0873,5,223,45,-2.1440150222222223e-06,1.3627890780433636e-10,1.1673855738543987e-05,-1.4950305092333944,-0.031214487661417246,1,1,1,8,16,2.924136029674835e-12,6.704059790046295e-13,1133,225,6.111161784947819e-13,3.028420173429697e-12
1306,0,1,CADC0873,5,235,48,-3.284475520833334e-06,1.4828923644349988e-10,1.2177406802907583e-05,-1.5093880693369452,0.04792902883881392,1,1,1,9,17,2.8038840402363505e-12,7.3714015347717e-13,1175,240,6.310180274191484e-13,3.089359092572914e-12
1307,0,0,CADC0873,5,226,46,-9.273952173913052e-08,1.5718657405069746e-10,1.253740699070974e-05,-1.4169445524362931,-0.02272233325102364,1,1,1,3,15,3.055535596756869e-12,4.978361219526115e-13,1140,230,6.955158143836171e-13,3.4170994358847276e-12
1308,0,1,CADC0873,5,250,51,-6.566486274509806e-07,6.039780695296589e-10,2.457596528174751e-05,-1.5011635435122068,0.05709486221196932,1,1,1,4,17,9.690137193108002e-12,1.1262494004693895e-12,1250,255,2.4159122781186358e-12,1.1842707245679586e-11
1309,1,0,CADC0873,5,210,43,-1.1076019790697673e-05,1.932873504379158e-10,1.390278211143064e-05,-1.2388698453658415,-0.302862912884222,2,1,1,3,3,2.2819316367202296e-11,3.936284538777332e-11,1050,215,9.204159544662657e-13,4.495054661346879e-12
1310,0,1,CADC0873,5,265,54,1.4527761111111112e-06,8.743626721698126e-10,2.956962414657671e-05,-1.2661385564195198,-0.12046923492446733,1,1,1,7,21,1.1706818911841292e-11,1.4930024013312119e-12,1325,270,3.2994817817728775e-12,1.6191901336478012e-11
1311,0,0,CADC0873,5,260,53,-5.11313396226415e-07,8.891179152622151e-10,2.9818080341668795e-05,-1.2660688513975575,-0.09807717864810227,1,1,1,5,17,1.166647488681139e-11,1.0214176562755089e-12,1300,265,3.4196842894700577e-12,1.6775809721928588e-11
1312,0,1,CADC0873,5,210,43,-5.8163948139534885e-06,5.066546516148738e-10,2.2508990461921517e-05,-1.1459500450982558,-0.2749628655428209,1,1,1,8,15,9.779660604520474e-12,2.0521418969998297e-12,1050,215,2.412641198166066e-12,1.1782666316624973e-11
1313,0,0,CADC0873,5,255,52,-4.721225961538461e-06,8.418368560746779e-10,2.90144249654319e-05,-1.4925096910424562,0.035462223160193665,1,1,1,6,17,1.2842108402291426e-11,1.5329605228039981e-12,1275,260,3.301321004214423e-12,1.6189170309128423e-11
1314,0,1,CADC0873,5,262,53,1.9441815094339631e-07,4.020226949119602e-10,2.0050503607439895e-05,-1.47909132762199,0.025642919158896188,1,1,1,8,18,5.974763292398906e-12,9.570246269361329e-13,1322,265,1.5344377668395428e-12,7.5853338662634e-12
1315,0,1,CADC0873,5,255,52,-6.573920076923077e-06,3.3276078960126953e-10,1.824173208884698e-05,-1.3852386313328873,-0.018145848553892195,1,1,1,7,17,5.27144512734894e-12,1.0217920883427212e-12,1275,260,1.3049442729461551e-12,6.399245953870568e-12
1316,0,0,CADC0873,5,235,48,5.035298333333333e-07,5.435565883893475e-10,2.331430008362566e-05,-1.3645039744996315,-0.06106038143233872,1,1,1,7,16,9.215019353201141e-12,1.4923374809498692e-12,1175,240,2.3130067591036063e-12,1.1324095591444739e-11
1317,0,1,CADC0873,5,230,47,2.244863421276596e-06,7.348529510994101e-10,2.7108171297588668e-05,-1.3121990573867037,-0.07377690859003477,1,1,1,4,13,1.3192859966786928e-11,1.2435747284391197e-12,1150,235,3.1950128308670004e-12,1.5635169172327875e-11
1318,0,1,CADC0873,5,260,53,2.0274190000000006e-06,1.0000968196964683e-09,3.1624307418447416e-05,-1.438052679735465,0.0613404112018942,1,1,1,3,18,1.4582193367808627e-11,1.8933835204997002e-12,1300,265,3.846526229601802e-12,1.8869751315027704e-11
1319,0,1,CADC0873,5,205,42,-1.2233785714285712e-05,1.191310568850748e-10,1.091471744412446e-05,-1.2561395064532463,-0.1765028418372198,1,1,1,7,14,2.768374023396778e-12,6.008922674877998e-13,1025,210,5.811271067564624e-13,2.8364537353589236e-12
1320,0,1,CADC0873,5,255,52,5.4751122307692304e-06,7.466731604172707e-10,2.732532086576973e-05,-1.332230447009936,-0.07838857192411455,1,1,1,4,20,1.083552751825482e-11,8.09117141729918e-13,1275,260,2.928130040852042e-12,1.4359099238793669e-11
1321,1,1,CADC0873,5,305,62,4.942975096774194e-06,7.156792994247261e-10,2.6752183077736406e-05,-0.9276668417505105,-0.4205670883144931,2,1,1,3,3,9.411911093560231e-11,2.5250345231140626e-10,1525,310,2.3464895063105776e-12,1.1543214506850421e-11
1322,0,1,CADC0873,5,250,51,-1.0163546921568627e-05,3.2692096979006396e-10,1.8080955997680653e-05,-1.0557655691230285,-0.336701614642614,1,1,1,6,14,4.321807848503e-12,8.365954063445862e-13,1250,255,1.3076838791602558e-12,6.410215093922823e-12
1323,0,1,CADC0873,5,270,55,5.101505854545456e-06,8.366069730338715e-10,2.892415898576606e-05,-1.2801637535862223,-0.11927965175539146,1,1,1,5,18,1.0191320409377358e-11,9.015918321150412e-13,1350,275,3.0985443445698944e-12,1.5211035873343118e-11
1324,0,0,CADC0873,5,245,50,5.455619800000004e-07,6.236147196005484e-10,2.4972279022959608e-05,-1.448301677505694,-0.008897930477343479,1,1,1,5,13,1.0155792039824553e-11,1.0053765846160428e-12,1225,250,2.545366202451218e-12,1.2472294392010968e-11
1325,0,1,CADC0873,5,245,50,-1.513664696e-05,2.0261513878716838e-10,1.4234294460463026e-05,-1.4862042701146758,0.06072957611066004,1,1,1,10,18,3.622326759214527e-12,1.0061261666731594e-12,1225,250,8.270005664782382e-13,4.0523027757433676e-12
1326,0,1,CADC0873,5,340,69,1.5588072463768113e-06,5.623616525806258e-10,2.371416565221357e-05,-1.473213066070477,-0.10641321439748987,1,1,1,10,26,5.157478200332526e-12,8.066313176054785e-13,1700,345,1.6540048605312524e-12,8.150168877980083e-12
1327,0,1,CADC0873,5,190,39,-1.7967155307692307e-05,2.5134893882009773e-10,1.5853988104577905e-05,-1.0216840418489552,-0.5793225922746668,1,1,0,7,12,3.87941348982967e-12,1.4700666797235892e-12,950,195,1.322889151684725e-12,6.444844585130711e-12
1328,0,1,CADC0873,5,206,42,3.6755314285714286e-06,3.96807259688298e-10,1.992002157850985e-05,-1.4070259997480221,-0.014703057826640923,1,1,1,6,15,9.433651244150267e-12,1.5435041700887492e-12,1036,210,1.92624883343834e-12,9.447791897340429e-12
1329,0,0,CADC0873,5,185,38,-1.4469505263157893e-06,2.4291410771045045e-10,1.5585702028155498e-05,-1.347803885382723,-0.11351235596695156,1,1,1,6,12,6.868818647198298e-12,1.1079388778252842e-12,925,190,1.3130492308672998e-12,6.3924765186960645e-12
1330,1,0,CADC0873,5,182,37,4.0121975675675687e-07,1.3732765849839184e-10,1.171868842910297e-05,-1.0915364475788902,-0.04834694032821895,2,1,1,2,2,2.0069765435843082e-11,3.356885256712058e-11,926,185,7.545475741669881e-13,3.711558337794374e-12
1331,1,0,CADC0873,5,207,42,9.328747833333332e-06,7.744508388233486e-11,8.800288852210185e-06,0.014950647274076356,-0.379687427285944,9,2,1,9,9,6.875057260211897e-11,2.097727670984441e-10,1047,210,3.741308400112795e-13,1.8439305686270202e-12
1332,0,1,CADC0873,5,185,38,4.425111105263156e-06,5.282382894928645e-10,2.2983435110811103e-05,-1.1702154228802002,-0.2864516888822141,1,1,1,2,11,1.1937491479159709e-11,1.197648867422286e-12,925,190,2.8553421053668353e-12,1.3901007618233277e-11
1333,0,1,CADC0873,5,175,36,1.1682337277777777e-05,3.849420157613865e-10,1.961993923949273e-05,-1.479612759466256,-0.018014485998541732,1,1,1,3,9,1.2646307481164243e-11,2.7526933679600875e-12,875,180,2.199668661493637e-12,1.0692833771149625e-11
1334,0,1,CADC0873,5,195,40,3.84759e-06,6.78323744223365e-10,2.6044649051645234e-05,-1.3250035329098493,-0.10891153718419537,1,1,1,5,15,1.5954341418910195e-11,2.360000126942108e-12,975,200,3.478583303709564e-12,1.6958093605584125e-11
1335,0,1,CADC0873,5,115,24,4.199355833333333e-06,4.3212236988598263e-10,2.0787553244333076e-05,-1.2352276923791212,-0.1713660003278729,1,1,1,1,6,2.9980838282941777e-11,3.220924683132233e-12,575,120,3.757585825095501e-12,1.8005098745249276e-11
1336,0,0,CADC0873,5,85,18,-9.895114222222222e-06,6.891349647096384e-11,8.301415329385939e-06,-1.2236902158894214,-0.250142039771433,1,1,0,1,5,8.30691469326542e-12,1.5400347420532498e-12,425,90,8.107470173054569e-13,3.8285275817202135e-12
1337,0,1,CADC0873,5,120,25,3.1137224e-06,6.558304026832503e-10,2.5609185904343977e-05,-1.434903236797842,0.03762922035650914,1,1,1,1,6,4.441709281880764e-11,6.079481910258601e-12,600,125,5.465253355693752e-12,2.623321610733001e-11
1338,0,0,CADC0873,5,100,21,-3.8443771428571434e-06,3.5633028028008703e-10,1.88767126449519e-05,-1.1383350977363074,-0.3458070384860442,1,1,1,1,4,2.5139808338045e-11,2.6462312883584483e-12,500,105,3.5633028028008703e-12,1.6968108584766048e-11
1339,0,1,CADC0873,5,110,23,2.4323095652173904e-06,5.703418023223435e-10,2.3881829961758446e-05,-1.0576735040435588,-0.321102659538515,1,1,1,1,7,3.978754462444215e-11,5.859299041421766e-12,550,115,5.1849254756576676e-12,2.4797469666188845e-11
1340,0,1,CADC0873,5,110,23,1.2045230434782597e-06,7.899009873722906e-10,2.8105177234315578e-05,-1.462984818707155,0.009791759934550667,1,1,2,1,4,6.192933683915207e-11,6.87452883224354e-12,550,115,7.180918067020823e-12,3.434352119009959e-11
